RENE_FINAL;ABONO_OFERTADO;CONSUMO_SBIF;EDAD;SEXO_BIN;SCORE;DEUDA_PROM3;PROME_UTILIZACION_3MESES;PROME_LINEA_CREDITO_3MESES;PROME_CANT_INSTITU_3MESES;SUMA_MOROSA_3MESES;Deuda_Char_008;Pago_Char_008
0;75720;3993;67;0;447;1117879;1;39;5;1219;6;6
0;31901;3564;30;1;478;1340788;0.88;4132;3;0;5;5
0;17260;3802;34;0;479;356909;0.726666667;188;4;0;4;8
0;68160;7993;77;1;442;471310;0.886666667;443;4;333;4;16
0;40370;984;50;0;438;359092;0.536666667;8055;3;34;1;0
0;43940;7399;35;0;442;4758535;0.993333333;38;3;70;6;2
0;102470;21296;30;1;427;1213657;0.403333333;3013;6;110;3;0
0;22590;10167;27;0;447;666291;1;286;5;0;6;4
0;13523;8178;51;0;522;279229;0.8;1655;3;0;5;17
0;237667;2021;33;1;471;1175542;1;191;2;533;4;13
0;0;3129;59;0;549;2204564;0.686666667;3010;3;0;7;15
0;0;5759;54;1;520;311608;0.63;856;5;0;5;11
1;;4967;46;0;463;981148;0.673333333;658;2;76;8;3
0;22020;1517;50;1;472;157308;0.103333333;2155;3;315;1;13
1;130490;7294;65;1;432;1795355;0.92;694;2;235;6;4
0;145045;14677;71;0;513;7991850;0.986666667;1859;3;0;3;4
0;86740;8139;75;1;474;423977;0.846666667;820;4;3;7;12
0;145470;52446;51;0;374;2807172;0.996666667;1091;5;2400;2;0
1;64225;11963;39;0;441;460293;0.92;219;3;152;2;6
1;33580;10713;54;1;384;627152;0.983333333;340;5;461;2;0
0;68570;910;26;1;486;309950;0.956666667;71;3;0;4;23
0;49112;547;55;0;518;257960;0.856666667;591;3;0;6;17
0;0;553;40;1;553;128002;0.32;1760;2;0;6;42
0;36370;9098;44;1;392;1089615;0.813333333;513;4;98;3;3
0;42743;7442;71;0;421;1358536;0.606666667;185;4;272;6;4
0;43830;1448;27;1;470;255958;0.5;4014;3;27;7;27
0;35370;1887;42;1;408;344982;1;5;4;21;4;2
0;0;340;49;1;532;385726;0.48;764;1;0;6;25
0;22790;558;32;1;474;171601;0.57;669;2;17;6;13
0;0;15253;56;0;515;343964;0.113333333;34110;4;0;6;53
0;157410;2090;84;1;478;634364;0.19;697;3;387;6;27
0;55730;1630;44;1;458;569950;0.233333333;637;2;117;3;3
0;19710;160;40;0;433;99383;0.923333333;28;2;17;3;7
0;178820;5036;38;0;444;4490300;0.76;522;2;281;6;5
0;43000;11773;58;0;428;1629637;1;251;4;246;4;0
0;25350;585;50;0;454;195900;0.85;164;3;0;4;17
0;67551;31011;37;1;514;583010;0.896666667;1594;5;0;5;15
0;0;19116;53;1;543;5601092;0.5;12976;8;0;9;4
0;0;1772;54;0;545;320497;0.73;774;3;0;6;34
0;44440;1415;57;0;476;1432036;0.963333333;0;1;0;6;3
0;114870;19923;56;1;447;3848413;0.566666667;462;5;1001;6;3
0;48010;4317;45;0;400;1392381;1;85;5;65;0;2
1;167770;9938;54;0;415;3240314;1;28058;3;206;4;0
0;230630;5489;71;0;414;4400668;1;77;3;751;5;2
0;98310;7105;30;0;388;1836508;0.77;6717;3;176;0;0
0;42070;5055;39;0;390;540415;1;0;3;346;2;4
0;63920;1243;40;1;456;1204545;0.333333333;0;1;209;3;0
0;34170;8895;29;0;401;883823;1;2505;5;500;1;0
0;32000;288;25;1;407;233457;0.623333333;80;1;16;0;0
0;154900;5229;47;1;476;1461012;0.886666667;355;4;0;0;7
0;0;703;49;0;627;186963;0.176666667;3220;2;0;6;10
0;0;1132;60;0;540;476397;0.92;320;2;0;4;13
0;14440;122;40;0;525;132475;0.53;223;2;0;7;22
0;16380;372;31;0;406;153776;0.996666667;7;3;300;1;21
0;52450;1777;68;1;487;1790211;0.85;344;3;0;3;9
0;44037;11591;32;0;501;2152949;0.98;464;3;0;9;2
0;96730;8836;73;0;453;4022236;1;9475;2;0;1;0
1;64582;10165;43;1;500;377478;0.756666667;6757;5;0;6;14
0;32340;20594;39;0;460;1534338;1;1439;5;846;4;3
0;88722;117092;67;1;512;7042068;0.82;4417;7;0;7;2
0;41540;14041;47;1;498;812808;0.996666667;1021;4;0;5;5
0;23200;3654;37;0;433;259313;0.976666667;391;4;195;3;13
1;45420;5095;53;0;439;1537581;1;0;2;1026;5;3
0;21100;7996;33;1;489;165363;0.503333333;3230;3;896;5;30
0;99350;7731;38;0;442;1549142;0.22;12486;5;299;7;4
0;36780;649;38;1;401;353132;1;0;2;55;1;0
0;77250;6081;49;0;505;762901;0.986666667;55;4;0;6;5
0;0;10243;41;1;529;2958348;0.706666667;1477;3;0;5;17
0;18130;464;27;1;369;329612;1;3;2;275;1;0
0;113280;1347;65;1;391;1272302;0.646666667;0;2;61;2;0
1;132410;6382;32;1;428;2155445;0.966666667;280;4;68;7;5
0;0;4319;57;0;550;461249;0.29;12678;4;0;7;35
0;68290;741;55;1;432;411587;0.82;30;3;296;6;13
0;111790;17547;29;0;440;1885570;0.963333333;440;6;119;5;6
0;0;5262;65;0;536;2459605;0.66;1900;2;0;7;6
0;33370;921;28;0;403;320928;1;628;4;310;1;0
1;66080;461;67;1;410;488143;0.956666667;9;1;121;5;10
0;96830;11117;31;1;414;2800206;1;2360;5;1662;4;3
0;65780;538;35;1;458;352839;0.706666667;381;2;20;5;10
0;26640;921;26;1;419;403657;0.973333333;8;3;340;3;4
0;96970;9488;71;1;488;260687;0.346666667;525;3;82;1;90
0;19500;2190;70;1;448;138548;0.883333333;42;3;98;4;17
1;168170;19738;59;1;432;4928410;0.84;2615;3;4223;5;5
0;59420;6440;58;1;394;1121328;0.72;0;4;560;2;0
1;278140;10715;49;1;400;8061724;1;800;2;365;2;0
1;155060;12435;60;0;481;748287;1;2669;4;0;2;5
0;82000;22923;45;0;438;5187356;1;5415;3;0;1;0
0;66170;15079;26;0;370;2800958;1;1974;4;56;0;0
0;47490;2351;53;1;388;877903;1;5000;3;1563;1;0
1;38400;5980;55;0;461;413003;0.686666667;1003;6;0;4;13
1;32830;4563;55;0;460;214255;0.686666667;122;3;1171;7;21
0;32310;10098;31;0;396;1830853;1;115;6;140;3;0
1;157960;5725;46;1;367;3047120;1;0;2;335;0;0
0;62790;5931;33;1;412;1108330;1;13;3;57;1;0
0;288450;12986;61;0;443;5436252;0.99;1596;5;2115;3;0
0;0;1587;51;1;520;408815;0.963333333;4750;3;0;4;27
0;54200;5587;45;1;424;375253;0.366666667;421;4;94;7;35
0;23220;1152;55;0;471;185242;0.41;1129;4;4;6;9
1;30890;3439;39;0;408;562494;0.93;336;4;421;4;0
0;25630;585;69;0;424;195952;1;42;3;817;0;4
0;31480;1288;29;0;430;1290784;1;0;1;86;6;3
1;0;9217;49;0;550;5285844;0.89;1695;2;0;9;10
0;62290;1186;32;0;430;1167197;0.66;0;1;168;3;0
0;49980;733;51;0;464;304260;0.996666667;279;3;5;3;11
0;7248;586;36;1;478;138865;0.153333333;232;2;0;9;10
0;3950;237;32;0;446;68021;0.156666667;8206;2;27;0;1
0;56740;400;27;0;446;205836;0.776666667;58;2;12;0;0
1;76740;21912;44;0;505;3395840;0.57;3734;6;0;6;3
0;34000;44627;34;0;406;3184167;1;1566;6;6325;1;1
1;;8287;46;1;448;6831358;1;0;2;0;6;1
0;38000;1099;45;1;380;706828;1;3;3;247;2;0
0;21050;208;44;1;406;200492;0.986666667;203;1;16;1;5
1;86390;15480;44;1;409;2503555;1;2042;3;0;3;4
0;33960;5489;48;1;429;258560;0.563333333;0;3;933;4;7
0;70400;1245;48;1;413;913529;0.91;4590;3;367;7;7
0;12110;1991;52;0;375;227365;1;0;2;74;3;0
1;335270;2332;50;0;467;2319023;0.843333333;169;1;0;6;5
0;9170;274;47;0;412;162757;0.783333333;0;2;54;2;0
0;23930;731;27;1;385;215727;0.97;0;2;134;1;0
0;35440;342;34;1;511;328686;0.876666667;46;1;0;6;15
0;177610;43318;60;0;468;2070291;0.81;2098;7;0;6;6
0;12454;328;54;0;542;202668;0.6;225;2;0;6;33
0;61100;4568;44;0;484;569796;0.903333333;1745;3;25;5;2
1;51880;9872;44;0;438;996876;0.426666667;2492;5;453;5;5
0;32360;1029;28;0;459;1032391;0.61;0;1;0;7;4
1;98650;21633;54;0;438;3412304;0.99;86;2;0;7;2
0;15088;8621;45;1;406;430019;0.86;815;5;540;5;11
0;14150;326;25;0;370;119301;0.99;1;3;111;1;0
0;163580;5003;54;1;399;3107066;1;4156;4;3776;2;0
0;20000;193;45;0;414;190262;1;0;1;61;2;2
0;32470;715;48;1;435;190085;0.973333333;80;2;0;1;9
0;63671;1469;50;1;506;274446;0.833333333;515;3;0;4;13
0;64570;10261;40;1;491;399828;0.57;112;5;0;5;13
0;85600;4080;63;1;437;281934;0.173333333;0;3;3;3;12
0;94952;5686;38;0;479;857436;1;235;6;203;3;19
0;102290;2229;58;1;429;911042;0.916666667;107;2;161;4;10
1;27770;565;69;1;401;546966;1;0;2;216;4;6
0;29576;9703;29;1;462;632888;0.813333333;45;6;473;8;6
0;19670;426;26;0;440;115118;0.973333333;253;3;39;5;15
0;0;436;59;0;523;504152;0.65;273;1;0;6;30
0;53310;4617;28;1;461;350645;1;8;6;293;6;20
0;15930;131;68;0;396;135340;1;0;1;11;3;12
0;17785;307;39;0;433;331961;0.89;0;1;0;6;7
0;23303;2572;37;1;498;107684;0.896666667;12;2;14;5;14
0;22770;15522;27;0;414;1003004;1;57;4;3;4;3
0;0;1732;55;1;553;1756000;0.69;1593;1;0;5;18
0;35500;7404;50;0;455;477481;0.51;1651;5;92;3;11
0;16313;7301;53;0;422;361910;0.983333333;0;2;0;4;3
1;59560;10217;34;1;448;557584;0.196666667;7120;2;39;3;3
0;36593;5786;60;1;460;1826767;0.976666667;2339;4;1762;2;6
1;78020;3181;51;1;420;1399336;1;223;4;110;4;5
0;5990;721;63;0;439;111675;0.31;22;3;43;3;0
0;27370;295;70;0;437;319379;0.32;0;1;107;8;10
0;0;1591;84;0;587;1648544;0.453333333;3732;1;0;7;7
0;0;2606;40;1;551;251944;0.566666667;4804;6;0;7;24
0;8109;2191;74;0;487;138758;0.693333333;382;3;11;6;8
0;7657;884;36;0;513;250677;0.833333333;812;2;0;2;11
0;56820;7327;28;1;372;1077590;1;0;5;1110;1;0
0;20960;7554;39;1;427;683202;0.903333333;572;4;23;4;3
0;22430;5361;35;1;385;271462;0.953333333;182;4;263;0;0
1;227750;28007;65;0;520;8339298;0.886666667;11606;5;0;7;4
0;44513;984;51;1;458;518558;0.673333333;0;2;198;6;5
0;75620;2294;71;0;471;749209;0.446666667;1869;2;27;4;11
1;0;4594;66;0;536;929035;0.596666667;1028;5;0;7;15
0;120050;9056;40;0;417;2301544;0.986666667;1509;4;241;7;2
0;31560;3119;59;0;454;287897;0.993333333;1484;4;21;3;0
0;101270;19196;58;1;413;5375155;0.9;0;4;711;5;1
1;146103;14769;65;0;483;2973762;0.98;443;2;0;6;0
0;46990;5013;56;1;415;1232003;1;1341;4;0;4;4
0;0;11271;30;1;515;206748;0.296666667;3071;3;12;6;16
0;0;3572;42;1;521;480703;0.8;11262;2;0;5;29
0;60840;12928;31;0;419;1131105;0.483333333;3710;7;301;4;0
0;15580;2357;30;0;420;125219;0.686666667;201;3;31;6;0
0;169850;4226;59;1;488;1857145;0.69;2167;4;291;0;4
0;0;22568;34;1;523;2937905;0.77;6480;6;0;4;2
0;148260;13985;26;1;484;938999;0.313333333;3688;4;1118;5;15
0;119840;6645;63;1;439;5360226;0.886666667;0;2;1529;5;2
0;19350;1494;24;0;417;118186;0.73;0;4;921;5;4
0;110850;2142;33;0;416;2102075;0.586666667;0;1;460;2;0
0;54330;4808;62;1;460;262156;0.393333333;321;5;5056;5;12
0;77990;14691;61;0;424;1346802;1;1;6;779;4;3
0;60680;20001;54;1;415;399708;0.4;7216;5;186;5;4
0;23390;4646;48;0;395;306838;1;7;5;67;1;0
1;14760;5077;40;1;413;133576;1;19;3;41;1;0
1;9540;175;64;1;391;165945;0.826666667;0;1;95;3;0
0;0;4163;63;1;526;1505471;0.533333333;6588;4;0;6;4
0;0;6195;56;1;536;471096;0.516666667;7737;4;0;7;16
0;103099;1379;29;1;440;503372;0.993333333;3;3;0;4;15
0;22760;4276;26;1;373;413735;1;0;2;211;2;0
0;0;5687;44;1;563;725171;0.296666667;9273;2;0;5;31
1;3610;65;39;0;413;65281;0.586666667;0;1;31;2;8
0;147330;10432;74;1;494;756485;0.196666667;3866;3;0;1;6
0;21800;1987;64;1;434;194080;0.916666667;212;2;36;5;0
1;0;24545;52;0;498;4651370;1;565;4;0;4;2
0;27300;2918;28;1;452;163643;0.276666667;1918;4;27;4;22
0;0;22545;46;1;511;1488120;0.463333333;6696;3;0;5;15
0;51160;17806;55;1;501;468335;0.98;2424;4;0;5;2
0;92430;3800;28;0;419;1219799;0.99;496;4;115;3;4
1;27970;763;26;0;390;395739;0.96;66;3;215;2;0
0;115293;3880;42;0;513;1990571;0.33;7454;3;0;7;8
0;118020;2762;60;1;510;2788498;0.893333333;97;1;0;8;5
0;216082;2078;51;0;444;2232607;0.783333333;0;2;0;6;6
0;36150;1803;62;0;453;1315965;0.736666667;950;2;0;8;4
1;41700;14637;52;0;445;1337384;0.893333333;473;5;23;7;2
0;38200;3838;68;1;433;379018;0.63;0;4;123;6;5
0;82130;5721;36;0;446;866661;0.57;3777;4;174;6;5
0;116220;21389;60;1;436;6413532;0.936666667;1943;5;0;8;2
0;137356;11172;71;1;430;1987511;0.513333333;4219;6;0;9;7
0;42210;2236;61;1;449;1416954;0.976666667;71;3;91;6;1
1;337900;6862;68;1;459;3448853;0.963333333;131;2;0;5;8
1;16520;496;52;0;386;302989;1;26;2;103;3;0
0;109000;12510;29;0;414;4252003;0.88;1149;5;521;4;5
0;34290;1497;37;1;478;175155;0.843333333;43;4;49;0;3
0;205720;1927;47;0;510;866106;0.07;16967;2;0;4;10
1;31820;50160;43;1;432;312092;0.8;1;4;38;6;8
0;0;1906;51;1;499;157328;0.873333333;1202;3;0;4;41
0;158170;15997;34;1;421;3115002;0.93;1216;5;178;4;1
0;11240;5097;55;1;405;109480;0.623333333;661;2;20;5;12
0;56060;30755;54;1;443;1820233;1;0;5;27511;5;4
0;138020;26211;33;1;402;1278096;1;0;5;1965;4;0
0;144190;22285;48;0;435;2752590;0.98;4382;5;286;5;0
0;65740;10243;28;1;380;1231218;1;127;3;548;1;0
1;118130;48721;52;1;396;971528;0.596666667;21185;4;290;3;4
0;453900;26244;44;1;382;8668248;1;11420;4;1598;3;0
0;0;9263;42;0;492;1285916;0.706666667;6406;2;0;5;13
0;113072;1248;53;0;461;806069;0.343333333;2006;3;144;4;8
1;0;46907;53;0;528;4129037;0.926666667;17132;8;0;7;3
0;77760;2457;34;1;382;1518520;1;34;5;901;2;3
0;0;1477;53;0;544;1467572;0.906666667;2478;2;0;6;13
0;24520;239;43;0;461;268557;0.27;0;1;9;9;14
0;0;395;58;0;551;119602;0.543333333;666;2;0;7;28
0;76880;2704;43;0;431;2773254;0.97;331;1;85;7;2
0;98510;2567;62;0;389;1840259;0.976666667;0;2;485;0;1
0;77440;2769;27;0;492;289660;0.826666667;52;2;117;6;22
0;21810;369;59;0;509;123556;0.816666667;38;2;0;3;18
0;0;789;54;0;564;831984;0.2;5466;2;0;10;18
0;14170;702;53;1;423;265063;0.2;0;3;95;0;0
0;52220;306;39;1;519;348853;0.346666667;651;1;0;4;12
0;0;25214;35;1;482;5479686;0.996666667;535;7;6;5;3
0;33330;146;28;1;441;133701;0.976666667;3;1;0;2;17
0;0;406;35;0;490;432489;0.88;59;1;313;6;12
0;0;1693;71;1;528;939388;0.766666667;797;2;0;9;9
0;4120;81;39;0;395;76126;1;0;1;30;0;0
0;32790;715;34;1;439;205520;0.973333333;6;3;25;4;17
0;29300;8809;44;1;466;314498;0.693333333;1844;3;41;6;4
1;109110;5770;76;1;481;1068481;0.86;1238;2;13;6;3
0;92730;1472;29;1;441;482647;0.643333333;141;3;106;8;11
0;0;1005;50;1;541;501516;0.476666667;928;2;0;6;20
0;113060;12828;33;1;472;767995;0.746666667;4026;4;0;1;13
0;12300;10723;31;1;442;114054;0.566666667;1612;4;901;4;11
1;49480;19947;69;1;442;2821277;1;0;6;93;7;3
0;31840;9081;64;1;428;1154076;0.533333333;0;4;541;5;7
0;95522;10292;39;0;469;358155;0.716666667;905;3;0;5;15
1;25650;682;42;0;409;244449;1;543;2;90;3;0
0;58619;955;47;0;440;329974;0.92;488;3;18;3;4
0;20970;607;60;0;428;198625;0.95;196;2;67;4;0
0;25080;502;26;0;370;478842;1;0;1;78;0;0
1;47420;5061;62;0;498;2086018;1;1028;3;89;4;3
0;0;36230;55;1;537;2701388;0.62;19656;6;0;6;5
1;57940;2434;37;0;388;761766;1;1180;4;105;4;0
0;62824;6952;25;0;479;2854394;0.946666667;4638;4;0;4;6
0;189850;10345;43;0;409;1783766;0.966666667;431;6;955;4;14
0;139280;2372;31;0;478;929220;0.836666667;392;3;591;2;13
0;79230;2696;29;0;409;755295;0.896666667;353;3;43;2;0
0;15400;1434;60;1;387;280531;0.92;103;1;73;2;0
0;0;1399;58;1;615;91698;0.02;16871;4;0;5;26
0;126760;8854;36;1;467;5850092;0.966666667;44;2;1217;2;1
0;82730;1491;73;1;470;1289062;0.853333333;825;3;0;5;6
0;537400;11105;53;0;475;6097725;1;540;5;0;7;3
0;0;614;32;0;514;257663;0.86;52;2;62;5;19
0;198050;5413;32;1;498;1623623;0.97;462;5;0;5;7
0;220390;46182;46;1;515;4651620;0.806666667;21352;4;0;10;3
1;;22712;60;1;502;4849225;0.84;5030;4;0;4;4
0;67100;6137;56;0;436;648168;0.996666667;36;6;1106;8;5
0;22260;2265;61;1;405;202387;1;45;4;173;2;19
0;0;3127;64;0;650;150512;0.043333333;8231;3;0;7;48
0;24480;3597;66;1;441;1128557;0.646666667;1329;3;229;7;2
0;421556;41350;56;1;465;2555248;0.563333333;12473;2;174;3;6
0;74760;1122;26;0;451;699279;0.32;1480;2;34;2;6
0;138730;6962;57;0;424;2047139;1;0;2;430;4;3
0;4420;127;71;0;412;74226;0.823333333;0;2;46;1;0
0;31010;4141;42;1;370;451436;1;0;4;686;1;0
0;62180;500;47;0;451;487752;0.553333333;0;2;126;7;0
0;0;193;70;1;515;245140;0.15;1393;1;0;8;24
0;29560;2108;39;1;417;393876;1;28;5;745;1;1
0;148410;5078;73;1;545;1599254;0.533333333;849;2;0;6;18
0;0;3060;51;0;528;1440070;0.91;548;3;116;8;9
0;135540;22804;47;1;500;5995285;0.996666667;21;3;0;6;2
0;30250;10520;41;0;455;345819;0.943333333;11;4;277;5;7
0;39980;950;55;0;370;735293;1;0;2;175;0;0
0;18760;743;48;0;446;104570;0.473333333;14;4;394;4;7
1;34930;4731;57;1;476;1238674;0.83;754;3;67;5;3
0;55160;4111;61;1;406;1785860;1;0;3;0;1;2
1;0;5383;36;0;498;340150;0.673333333;1234;2;0;2;43
1;95370;483;30;0;422;342665;0.433333333;0;2;710;2;0
0;5110;24630;43;0;429;87794;0.293333333;2480;4;4694;1;0
0;109830;7006;30;0;454;3098362;1;75;6;964;4;2
0;0;709;61;0;562;519710;0.286666667;2341;2;0;8;24
0;14394;10717;61;0;503;1432136;0.54;4727;6;598;7;2
0;52170;47255;39;1;388;1077492;1;0;6;5228;3;3
1;67820;10344;33;1;402;4743848;1;832;3;132;3;0
1;20660;3184;45;0;407;338593;1;0;2;9044;5;6
0;96210;1297;45;1;391;920778;1;0;3;234;1;0
0;282266;4125;33;0;466;1889025;0.83;4673;2;0;3;9
0;69290;1118;34;1;425;1085243;0.526666667;3923;1;63;2;0
0;0;2022;59;0;527;1001551;0.41;1668;3;0;5;9
0;26080;162;37;1;437;152295;0.763333333;19;1;14;2;0
0;36585;668;49;1;452;682241;0.76;0;1;137;5;10
0;22740;1802;52;0;440;224808;0.376666667;353;4;83;6;15
0;58223;5188;38;1;501;480660;0.956666667;194;4;0;4;13
1;123100;1883;35;0;407;680022;0.89;83;2;315;2;17
0;0;3601;58;0;527;188104;0.926666667;15;2;0;7;16
0;23290;556;46;0;505;229569;0.456666667;1710;2;0;4;14
1;56430;672;66;1;418;674326;0.993333333;0;1;97;5;3
0;55898;7499;65;1;509;343436;0.813333333;634;4;0;4;8
0;0;23115;48;1;529;1122782;0.373333333;21676;4;0;8;6
1;78610;1113;36;1;463;1059156;0.583333333;523;1;192;4;7
1;1068160;16109;52;1;416;8944069;0.996666667;434;3;1851;5;6
1;39140;14134;54;0;378;790562;1;647;6;608;1;1
0;90390;864;54;0;463;845121;0.77;1040;1;30;5;2
0;23880;6148;30;1;460;188632;0.41;214;3;0;9;22
0;34200;5513;70;0;406;654492;1;1432;3;136;3;0
1;0;10043;29;0;530;2310862;0.853333333;1733;4;0;6;20
0;98864;1375;73;0;474;626730;1;664;3;0;4;8
1;;3263;75;0;391;70991;1;0;3;279;1;0
0;59160;9680;55;0;473;1451803;0.63;320;4;466;3;5
0;456020;5562;45;0;432;2255414;0.943333333;91;3;511;5;4
0;107950;8477;65;1;445;5874051;0.95;300;2;0;4;2
0;28400;549;49;0;387;534595;0.963333333;200;1;40;1;0
1;38530;365;39;0;418;355013;0.71;0;1;149;4;5
0;0;222;44;0;498;205324;0.353333333;1025;2;77;5;21
0;0;296;72;0;552;268732;0.446666667;1528;2;0;6;20
0;49750;2817;53;0;552;883850;0.496666667;944;2;0;6;10
0;15096;3899;53;0;546;353779;0.526666667;8569;3;0;5;21
1;64140;5414;39;0;453;3326221;0.81;751;4;176;6;3
0;24170;1301;45;0;524;310256;0.756666667;800;3;0;5;19
0;52987;7447;39;1;415;2397694;0.963333333;510;2;0;1;1
0;54116;4224;59;0;505;221248;0.736666667;101;4;0;7;17
0;8670;685;30;1;395;147415;1;21;2;49;0;0
1;298040;11275;54;0;493;4186982;0.923333333;874;5;0;5;5
0;48140;2274;56;0;400;823990;1;6071;4;68;0;0
1;30810;674;59;0;428;425465;0.92;0;2;262;3;9
1;;15057;41;1;401;1597582;1;344;5;1096;2;3
0;123892;30644;43;1;408;3968380;0.5;2643;4;1160;4;0
0;28710;2292;31;1;496;145088;0.483333333;663;3;16;6;29
0;35760;6275;34;1;409;322829;0.713333333;843;5;501;3;0
1;;11660;35;1;408;8331955;1;0;3;471;2;0
0;42404;1023;56;0;501;276767;0.963333333;891;2;0;2;16
1;73190;1146;37;0;506;407002;0.556666667;2084;2;0;7;24
0;88670;13278;61;1;469;1754568;0.97;1159;4;83;5;3
0;28270;2369;48;0;488;338164;0.906666667;490;4;299;5;8
0;34140;2550;27;1;368;1826121;1;0;3;403;0;0
0;47340;919;32;1;435;498402;0.916666667;151;3;149;4;12
0;43530;5581;65;1;461;2559203;0.776666667;1139;4;568;8;1
0;25370;4292;48;1;449;322248;0.826666667;247;3;10;7;10
1;66690;5904;62;0;407;794814;0.993333333;816;5;244;4;0
0;0;18561;52;0;481;1616074;1;89;7;0;4;2
0;182440;10283;52;0;529;1725059;0.626666667;1365;3;0;7;14
0;29950;9996;31;1;426;512781;1;0;2;61;4;9
0;53460;2502;34;1;389;552729;1;37;3;299;4;4
0;9298;3894;61;1;452;157282;0.896666667;17;3;31;5;16
0;71630;24260;34;1;396;1332602;1;0;4;63;4;1
0;63670;2609;40;1;416;335077;1;0;4;339;3;11
0;0;3254;45;1;555;1593551;0.57;4067;3;0;9;4
0;507830;30480;50;1;451;2503493;0.33;13793;2;531;5;19
1;66340;4217;25;1;442;350123;0.86;944;4;299;4;30
0;131681;31777;54;1;511;579247;0.116666667;36455;5;336;5;16
0;158590;1423;57;1;452;731419;0.49;1281;3;79;0;4
0;44940;3461;56;1;399;419072;1;0;3;590;2;2
1;29940;4356;35;0;456;281870;0.703333333;291;4;4;6;13
0;217940;2560;67;1;426;2458935;0.38;0;2;519;8;6
0;76480;16646;53;0;467;507589;0.756666667;2082;6;380;5;16
0;29460;15695;57;1;429;1769856;0.89;532;4;1227;0;0
0;0;595;58;1;547;254968;0.19;1112;3;17;9;30
0;38900;289;51;0;491;228400;0.34;740;2;48;8;11
0;62818;6928;54;0;478;4513139;1;721;5;0;6;3
0;32610;759;32;1;454;149131;0.983333333;73;4;0;0;10
1;27390;526;66;1;405;504232;0.99;0;1;147;3;7
0;47350;1465;31;0;481;597460;0.973333333;4;4;308;6;8
1;160299;36020;41;0;496;3016505;0.976666667;3667;5;0;7;3
1;146010;10649;41;0;464;790506;0.633333333;9435;4;28;9;16
0;98770;24355;34;1;458;3805859;0.833333333;3813;4;236;3;0
0;0;1166;56;1;514;613978;0.733333333;532;2;0;5;8
1;76780;5341;45;1;480;915921;1;27;3;0;9;9
0;30110;17366;68;1;402;2062474;1;87;6;1493;6;0
0;0;16283;61;1;528;5435299;0.66;5845;4;0;6;2
0;251190;4641;25;0;479;2007094;0.876666667;90;1;0;3;10
0;0;13740;54;1;563;910422;0.15;46981;5;0;5;26
0;0;753;31;1;536;721506;0.7;1497;1;0;6;4
0;246780;28388;52;1;403;5793312;0.94;9576;4;3105;5;3
0;38050;4352;39;0;395;875706;1;29;4;84;2;2
0;65200;5728;27;1;521;957627;0.403333333;1808;3;0;6;15
0;0;694;25;0;533;189179;0.446666667;1397;3;0;6;34
0;24550;17666;43;0;472;187132;0.443333333;2237;4;431;5;3
0;56770;46222;64;1;401;1572892;1;3985;4;3572;6;1
0;36390;443;31;0;401;421707;1;0;1;52;3;4
0;88900;6082;59;0;527;1730963;0.88;731;3;0;5;1
1;51690;16989;32;0;406;1205571;1;801;3;113;4;0
0;0;181;77;0;547;166835;0.553333333;133;1;0;7;46
0;34670;2292;31;0;420;570545;0.803333333;602;3;235;4;10
0;0;3605;49;1;537;1789021;0.7;1611;4;0;7;8
0;0;4529;50;0;540;798183;0.896666667;2777;3;0;7;6
1;4370;427;31;0;411;80630;0.05;1919;4;32;0;0
1;59110;6777;39;1;396;758886;0.94;0;3;1016;3;4
0;165610;8139;63;0;496;4019558;0.986666667;1670;3;344;5;4
1;798214;14540;60;0;473;5890195;0.693333333;3839;4;533;6;8
0;16890;6378;47;0;402;321308;1;1510;3;137;3;0
0;24110;493;68;0;453;155876;0.776666667;0;3;233;5;5
0;0;1797;61;0;526;500923;0.856666667;1275;2;0;8;9
0;100550;383;58;0;396;379159;0.76;0;2;292;3;0
0;9630;4028;31;0;396;1017116;1;0;2;235;1;0
0;27867;167;58;1;489;171700;0.453333333;138;1;0;5;8
0;29550;1771;52;0;422;954223;1;14;3;0;7;9
0;45160;1540;32;0;444;343407;0.363333333;819;4;0;7;16
0;52050;3036;56;0;393;515134;1;807;4;12;2;0
0;38454;3175;33;0;463;383978;0.973333333;15;3;280;1;44
0;32890;5197;28;1;395;778185;0.78;308;3;310;1;0
0;25900;9082;28;1;418;454618;0.91;342;5;654;2;17
0;18120;261;27;1;427;168083;0.8;17;2;68;3;10
1;;7976;26;1;418;2330793;0.976666667;72;3;404;2;10
0;173720;17289;31;0;423;2679275;0.89;1939;3;64;3;5
0;41320;163;35;0;392;155039;0.776666667;0;1;51;3;11
0;0;2519;82;1;553;1908835;0.706666667;1031;3;0;8;8
1;;5830;61;0;486;638733;0.976666667;559;3;0;5;9
0;21770;27325;50;1;520;66824;0.14;11760;5;0;2;1
0;20690;660;69;1;461;277699;0.743333333;0;2;39;8;9
0;116940;4914;33;0;366;2210360;1;908;4;447;0;0
0;32028;1678;39;0;532;447414;0.776666667;516;2;0;5;28
1;54600;3613;73;1;403;1028353;0.686666667;200;2;1217;3;0
0;37440;6286;30;1;419;194808;0.65;641;3;266;2;0
0;129780;1171;64;0;447;977615;0.826666667;29;1;170;2;7
1;0;2610;56;1;506;1089146;0.52;2425;3;0;9;3
0;38622;1398;54;1;377;219938;1;655;4;271;1;0
